,Risk Factors,Score
1571,monocyte count,0.04558369517326355
1572,cranial nerve neuropathy,0.04553362727165222
1573,Immunodeficiency by defective expression of HLA class 2,0.045507341623306274
1574,Congenital muscular dystrophy with cerebellar involvement,0.04549288749694824
1575,cognitive impairment with or without cerebellar ataxia,0.045478224754333496
1576,seminoma,0.04544559121131897
1577,cigarettes per day measurement,0.0453801155090332
1578,abnormality of the nervous system,0.04532825946807861
1579,Genetic pancreatic disease,0.0453261137008667
1580,Mast Cell Neoplasm,0.04528123140335083
1581,"Generalized epidermolysis bullosa simplex, non-Dowling-Meara type",0.045262038707733154
1582,Hypereosinophilic syndrome,0.04521247744560242
1583,Achromatopsia,0.045179128646850586
1584,Homozygous familial hypercholesterolemia,0.04508143663406372
1585,ICAM-1 measurement,0.045033782720565796
1586,Familial drusen,0.04499328136444092
1587,Muscular atrophy - ataxia - retinitis pigmentosa - diabetes mellitus,0.04490119218826294
1588,Oculomotor apraxia or related oculomotor disease,0.044845789670944214
1589,pyelonephritis,0.044833242893218994
1590,"small intestine neuroendocrine tumor, well differentiated, low or intermediate grade",0.04476773738861084
1591,Obesity due to congenital leptin deficiency,0.04475688934326172
1592,emphysema pattern measurement,0.04473733901977539
1593,cardiac arrhythmia,0.04472121596336365
1594,cold urticaria,0.04469090700149536
1595,Aneurysm - osteoarthritis syndrome,0.044635504484176636
1596,Alopecia,0.04462552070617676
1597,prediabetes syndrome,0.044614821672439575
1598,hemoglobin measurement,0.04454052448272705
1599,global developmental delay,0.044532835483551025
1600,Autosomal recessive non-syndromic sensorineural deafness type DFNB,0.04452306032180786
1601,Glycogen storage disease due to acid maltase deficiency,0.0444922149181366
1602,genetic skin disease,0.04442968964576721
1603,mineral metabolism disease,0.04438513517379761
1604,susceptibility to childhood ear infection measurement,0.04434424638748169
1605,Exstrophy-epispadias complex,0.044300734996795654
1606,Autosomal dominant nocturnal frontal lobe epilepsy,0.04413929581642151
1607,grade III glioma,0.044052064418792725
1608,PTEN hamartoma tumor syndrome,0.04404833912849426
1609,"Epidermolysis bullosa simplex, Dowling-Meara type",0.04404208064079285
1610,prion disease,0.044002026319503784
1611,Glycogen storage disease due to muscle phosphofructokinase deficiency,0.04397192597389221
1612,metrorrhagia,0.043935149908065796
1613,periodic paralysis (disease),0.043931394815444946
1614,infancy electroclinical syndrome,0.043911099433898926
1615,gamma chain deficiency,0.04385533928871155
1616,Cutaneous T-cell lymphoma,0.04376107454299927
1617,Autosomal dominant striatal neurodegeneration,0.04374992847442627
1618,Leydig cell hypoplasia due to partial LH resistance,0.04374009370803833
1619,iron biomarker measurement,0.043727338314056396
1620,salivary gland adenoid cystic carcinoma,0.04371383786201477
1621,"Idiopathic ventricular fibrillation, not Brugada type",0.04367530345916748
1622,hidradenitis,0.043669164180755615
1623,osteosclerosis,0.043636590242385864
1624,Genetic cardiac rhythm disease,0.043499767780303955
1625,Vaginal neoplasm,0.043464452028274536
1626,hypotension,0.04339104890823364
1627,lipomatous cancer,0.04334244132041931
1628,cortisol measurement,0.04318639636039734
1629,premature birth,0.04317852854728699
1630,Simpson-Golabi-Behmel syndrome,0.04315444827079773
1631,15q11q13 microduplication syndrome,0.04314813017845154
1632,malignant endocrine neoplasm,0.04312571883201599
1633,vitamin D-dependent rickets,0.04308682680130005
1634,Porphyria variegata,0.04306083917617798
1635,Hypoplasminogenemia,0.0429706871509552
1636,Hypoglycemia,0.042965829372406006
1637,blood vessel neoplasm,0.0429137647151947
1638,Occipital pachygyria and polymicrogyria,0.042898327112197876
1639,uterine benign neoplasm,0.04288440942764282
1640,diffuse intrinsic pontine glioma,0.042771220207214355
1641,Microcytic anemia with liver iron overload,0.04276329278945923
1642,sRAGE measurement,0.042756497859954834
1643,burning mouth syndrome,0.04272511601448059
1644,adolescent idiopathic scoliosis,0.042722105979919434
1645,Timothy syndrome,0.04254689812660217
1646,endometrial neoplasm,0.042535096406936646
1647,Syndromic renal or urinary tract malformation,0.0425257682800293
1648,Mevalonic aciduria,0.04252439737319946
1649,neutrophil count,0.042442262172698975
1650,Frontotemporal dementia with motor neuron disease,0.04241272807121277
1651,complex neurodevelopmental disorder,0.042398601770401
1652,oral cavity carcinoma,0.042388856410980225
1653,T-cell immunodeficiency,0.04237622022628784
1654,Congenital erythropoietic porphyria,0.04236882925033569
1655,Multiple endocrine neoplasia type 2,0.042323559522628784
1656,BOR syndrome,0.0422685444355011
1657,Nephroblastoma,0.04222118854522705
1658,Dengue Hemorrhagic Fever,0.042147547006607056
1659,uterine fibroid,0.04213801026344299
1660,uterine inflammatory disease,0.04213109612464905
1661,Chédiak-Higashi syndrome,0.04211080074310303
1662,congenital heart disease,0.04209962487220764
1663,phosphatidylinositol measurement,0.04200339317321777
1664,Early-onset myopathy with fatal cardiomyopathy,0.041998475790023804
1665,primary ovarian insufficiency,0.0419977605342865
1666,neointimal hyperplasia,0.04198098182678223
1667,Woolly hair-palmoplantar keratoderma-dilated cardiomyopathy syndrome,0.04196566343307495
1668,left ventricular hypertrophy,0.0418928861618042
1669,eye inflammation,0.041877031326293945
1670,Myofibrillar myopathy,0.041803717613220215
1671,syndromic constitutional thrombocytopenia,0.04173636436462402
1672,Genetic neuromuscular disease,0.04171717166900635
1673,Neonatal diabetes mellitus,0.04171392321586609
1674,primary biliary cirrhosis,0.04159405827522278
1675,Waardenburg syndrome,0.04157280921936035
1676,Genetic progeroid syndrome,0.04151687026023865
1677,Osteogenesis imperfecta type 2,0.041490018367767334
1678,neuroendocrine disease,0.04145622253417969
1679,HMG CoA reductase inhibitor use measurement,0.041449517011642456
1680,Schimke immuno-osseous dysplasia,0.04144743084907532
1681,Cortical dysgenesis with pontocerebellar hypoplasia due to TUBB3 mutation,0.041404396295547485
1682,lymph node metastatic carcinoma,0.04139363765716553
1683,male reproductive organ cancer,0.04133674502372742
1684,Neonatal diabetes - congenital hypothyroidism - congenital glaucoma - hepatic fibrosis - polycystic kidneys,0.0413302481174469
1685,IRIDA syndrome,0.04128706455230713
1686,Familial exudative vitreoretinopathy,0.0412849485874176
1687,Primary erythermalgia,0.041172176599502563
1688,MHC class I polypeptide-related sequence A measurement,0.04117193818092346
1689,Combined immunodeficiency T+ B+ due to partial RAG1 deficiency,0.041089802980422974
1690,Parathyroid Gland Carcinoma,0.041076064109802246
1691,Li-Fraumeni syndrome,0.041009873151779175
1692,fasting blood insulin measurement,0.04100963473320007
1693,"Congenital lactic acidosis, Saguenay-Lac-Saint-Jean type",0.04097291827201843
1694,Hyper-IgM syndrome type 3,0.04095974564552307
1695,Testicular Germ Cell Tumor,0.040943920612335205
1696,Neonatal inflammatory skin and bowel disease,0.04093831777572632
1697,Abnormality of blood glucose concentration,0.040883868932724
1698,pharyngeal squamous cell carcinoma,0.04086410999298096
1699,Microphthalmia with linear skin defects syndrome,0.040826231241226196
1700,Congenital myopathy,0.04077771306037903
1701,Genetic glomerular disease,0.04074907302856445
1702,PEComa,0.040611594915390015
1703,Adult-onset autosomal recessive sideroblastic anemia,0.040561556816101074
1704,alcohol withdrawal,0.04055142402648926
1705,Rare genetic immune disease,0.04052737355232239
1706,Congenital chloride diarrhea,0.040514200925827026
1707,cardiovascular disease biomarker measurement,0.04045948386192322
1708,undifferentiated carcinoma,0.040390342473983765
1709,urothelial neoplasm,0.04037892818450928
1710,Naxos disease,0.0403141975402832
1711,morbid obesity,0.040309756994247437
1712,dysuria,0.04021516442298889
1713,Combined immunodeficiency due to CRAC channel dysfunction,0.040181636810302734
1714,chylomicron measurement,0.04016074538230896
1715,Autosomal dominant limb-girdle muscular dystrophy type 1G,0.04010137915611267
1716,Kaler-Garrity-Stern syndrome,0.040099889039993286
1717,benign fibrous histiocytoma,0.04005467891693115
1718,Mosaic variegated aneuploidy syndrome,0.040048807859420776
1719,parental longevity,0.04003676772117615
1720,Non-Neoplastic Bile Duct Disorder,0.04000052809715271
1721,cerebrospinal fluid biomarker measurement,0.03995168209075928
1722,Adrenogenital syndrome,0.039941221475601196
1723,Carney complex,0.03992718458175659
1724,"nevus, epidermal",0.03992447257041931
1725,hereditary amyloidosis,0.03988346457481384
1726,uterine carcinoma,0.03984534740447998
1727,Agitation,0.03974729776382446
1728,Retinoblastoma,0.039744794368743896
1729,smoking status measurement,0.039730072021484375
1730,Pseudohypoparathyroidism type 1B,0.039710551500320435
1731,Steinert myotonic dystrophy,0.039659738540649414
1732,Encephalopathy due to sulfite oxidase deficiency,0.039647310972213745
1733,Permanent neonatal diabetes mellitus,0.03960499167442322
1734,neuralgia,0.0395675003528595
1735,keratoconjunctivitis sicca,0.03950220346450806
1736,hereditary hyperbilirubinemia,0.03944918513298035
1737,serous neoplasm,0.039444565773010254
1738,Mitochondrial myopathy,0.03943073749542236
1739,Cerebral organic aciduria,0.03942599892616272
1740,X-linked hypophosphatemia,0.03938710689544678
1741,experimental autoimmune encephalomyelitis,0.039330750703811646
1742,Desminopathy,0.039309799671173096
1743,lymphocyte count,0.03928142786026001
1744,Autosomal recessive congenital ichthyosis,0.03927907347679138
1745,Venous abnormality,0.03927755355834961
1746,spinal muscular atrophy,0.03925153613090515
1747,"osteoarthritis, knee",0.03916651010513306
1748,alpha globulin measurement,0.03911924362182617
1749,Atypical juvenile parkinsonism,0.03904673457145691
1750,"ventricular tachycardia, familial",0.03889656066894531
1751,disease with Cushing syndrome as a major feature,0.03882494568824768
1752,platelet count,0.03880202770233154
1753,medullary thyroid gland carcinoma,0.03878819942474365
1754,mean platelet volume,0.038771212100982666
1755,Genetic susceptibility to infections due to particular pathogens,0.03877115249633789
1756,gastrointestinal mucositis,0.03856298327445984
1757,catecholamine-producing tumor,0.03855946660041809
1758,Salla disease,0.03855356574058533
1759,FEV/FEC ratio,0.038527458906173706
1760,sign or symptom,0.038522690534591675
1761,Hereditary coproporphyria,0.03847378492355347
1762,ovarian mucinous adenocarcinoma,0.038466691970825195
1763,age,0.03846141695976257
1764,arteriosclerosis disorder,0.03843286633491516
1765,smoking behaviour measurement,0.0384289026260376
1766,polycythemia,0.038418322801589966
1767,monocyte percentage of leukocytes,0.038390129804611206
1768,persistent truncus arteriosus,0.0382688045501709
1769,response to anti-thyroid drug,0.03821462392807007
1770,Takayasu arteritis,0.03817322850227356
1771,sum of neutrophil and eosinophil counts,0.038135141134262085
1772,Centronuclear myopathy,0.038125067949295044
1773,Hereditary combined deficiency of vitamin K-dependent clotting factors,0.03811904788017273
1774,Cat-eye syndrome,0.0380878746509552
1775,abnormality of the lymphatic system,0.03807419538497925
1776,vision disorder,0.038062870502471924
1777,Angelman syndrome,0.038047611713409424
1778,Neural tube defect,0.03799101710319519
1779,tetralogy of fallot,0.037970662117004395
1780,Hyperplastic polyposis syndrome,0.03783401846885681
1781,cholelithiasis,0.037828147411346436
1782,portal hypertension,0.037820518016815186
1783,Paraplegia - intellectual disability - hyperkeratosis,0.03781041502952576
1784,testicular disease,0.03774815797805786
1785,Intestinal obstruction in the newborn due to guanylate cyclase 2C deficiency,0.037738144397735596
1786,Macular dystrophy,0.037725597620010376
1787,Endometrial Endometrioid Adenocarcinoma,0.037715375423431396
1788,ovarian carcinoma,0.037700802087783813
1789,extrahepatic bile duct carcinoma,0.03756478428840637
1790,Cytomegalic congenital adrenal hypoplasia,0.037557452917099
1791,hairy cell leukemia,0.037534356117248535
1792,neonatal/infantile epilepsy syndrome,0.03750082850456238
1793,CLN2 disease,0.0374603271484375
1794,optic cup area measurement,0.03745996952056885
1795,Glycogen storage disease due to lactate dehydrogenase deficiency,0.037426114082336426
1796,Lysosomal disease with restrictive cardiomyopathy,0.03741684556007385
1797,Muscular dystrophy,0.03739747405052185
1798,Peripheral neuropathy-myopathy-hoarseness-hearing loss syndrome,0.03737786412239075
1799,primary bone lymphoma,0.03730517625808716
1800,Corneal dystrophy,0.037293463945388794
1801,renal system measurement,0.037250369787216187
1802,Lipoprotein glomerulopathy,0.037245988845825195
1803,immune system disease,0.037194639444351196
1804,childhood acute lymphoblastic leukemia,0.0371880829334259
1805,colon adenocarcinoma,0.03715506196022034
1806,Pelizaeus-Merzbacher-like disease,0.03714993596076965
1807,response to thiopurine,0.037106215953826904
1808,Juvenile neuronal ceroid lipofuscinosis,0.037082284688949585
1809,gallbladder carcinoma,0.03707680106163025
1810,X-Linked Combined Immunodeficiency Diseases,0.03706669807434082
1811,Herpes Zoster,0.03705108165740967
1812,Nanophthalmia,0.03704532980918884
1813,Erythroderma desquamativum,0.03704312443733215
1814,exhaustion,0.037041306495666504
1815,Prominent glabella - microcephaly - hypogenitalism,0.03699600696563721
1816,atrial tachycardia,0.03698796033859253
1817,Congenital hypothyroidism,0.03689655661582947
1818,Gamma-aminobutyric acid transaminase deficiency,0.0367777943611145
1819,Autosomal dominant childhood-onset proximal spinal muscular atrophy,0.03669482469558716
1820,serum metabolite measurement,0.036662787199020386
1821,Primary systemic amyloidosis,0.0366595983505249
1822,Glycogen storage disease due to liver phosphorylase kinase deficiency,0.036659449338912964
1823,acanthosis nigricans,0.03665456175804138
1824,Familial episodic pain syndrome with predominantly lower limb involvement,0.03661912679672241
1825,adrenal gland disease,0.036616742610931396
